timestamps,TP9,AF7,AF8,TP10,Right AUX
1709720491.311,-83.984,-59.570,-41.016,-112.793,0.000
1709720491.315,-64.941,-51.758,-32.715,-93.262,0.000
1709720491.319,-33.691,-42.480,-26.367,-46.875,0.000
1709720491.323,-44.434,-55.176,-38.086,-47.363,0.000
1709720491.327,-68.848,-63.965,-41.504,-74.707,0.000
1709720491.331,-74.707,-52.246,-35.156,-91.797,0.000
1709720491.335,-74.219,-55.176,-33.203,-95.703,0.000
1709720491.339,-61.523,-55.664,-29.785,-70.801,0.000
1709720491.342,-56.152,-45.898,-34.180,-51.270,0.000
1709720491.346,-52.246,-43.457,-36.621,-57.129,0.000
1709720491.350,-63.477,-48.828,-31.738,-64.453,0.000
1709720491.354,-82.520,-58.594,-37.598,-85.449,0.000
1709720491.358,-57.617,-55.664,-41.016,-75.195,0.000
1709720491.362,-22.949,-40.039,-21.973,-42.480,0.000
1709720491.366,-18.066,-32.715,-9.277,-29.297,0.000
1709720491.370,-76.660,-54.688,-35.645,-94.238,0.000
1709720491.374,-87.891,-64.941,-44.434,-121.094,0.000
1709720491.378,-51.270,-60.547,-33.691,-77.148,0.000
1709720491.382,-43.945,-63.477,-31.738,-57.129,0.000
1709720491.385,-59.082,-64.941,-35.156,-70.801,0.000
1709720491.389,-75.684,-57.617,-36.621,-92.773,0.000
1709720491.393,-71.777,-56.152,-32.227,-84.473,0.000
1709720491.397,-52.734,-56.641,-29.785,-65.918,0.000
1709720491.401,-31.250,-49.316,-32.227,-44.434,0.000
1709720491.405,-46.387,-47.363,-34.180,-51.270,0.000
1709720491.409,-53.223,-41.504,-22.949,-58.105,0.000
1709720491.413,-72.754,-53.711,-36.133,-83.984,0.000
1709720491.417,-87.402,-68.359,-50.781,-99.609,0.000
1709720491.421,-37.598,-50.293,-34.180,-53.223,0.000
1709720491.425,-32.715,-50.293,-30.273,-41.992,0.000
1709720491.428,-75.684,-68.848,-39.551,-81.055,0.000
1709720491.432,-81.055,-71.777,-41.992,-105.957,0.000
1709720491.436,-58.105,-60.547,-31.738,-81.055,0.000
1709720491.440,-39.062,-48.340,-26.855,-50.293,0.000
1709720491.444,-38.086,-40.039,-29.297,-41.504,0.000
1709720491.448,-60.547,-44.922,-30.273,-59.570,0.000
1709720491.452,-62.012,-43.457,-23.438,-69.824,0.000
1709720491.456,-23.438,-27.344,-20.020,-35.156,0.000
1709720491.460,-44.922,-44.434,-41.016,-49.805,0.000
1709720491.463,-64.941,-62.500,-44.922,-73.242,0.000
1709720491.467,-55.664,-53.223,-30.762,-65.918,0.000
1709720491.471,-78.125,-54.688,-33.203,-79.102,0.000
1709720491.475,-83.984,-57.617,-38.574,-89.844,0.000
1709720491.479,-66.406,-55.664,-39.551,-76.660,0.000
1709720491.483,-55.664,-49.805,-38.086,-52.734,0.000
1709720491.487,-64.941,-46.387,-37.109,-59.570,0.000
1709720491.491,-78.125,-41.504,-36.621,-76.172,0.000
1709720491.495,-82.031,-46.387,-39.062,-79.590,0.000
1709720491.499,-39.062,-38.574,-25.879,-45.898,0.000
1709720491.503,-35.156,-49.316,-30.273,-60.059,0.000
1709720491.506,-74.707,-70.801,-50.781,-106.445,0.000
1709720491.510,-74.219,-58.594,-47.363,-103.027,0.000
1709720491.514,-70.312,-52.734,-43.945,-99.609,0.000
1709720491.518,-65.430,-58.105,-40.039,-89.355,0.000
1709720491.522,-60.059,-66.406,-38.574,-66.895,0.000
1709720491.526,-55.664,-66.406,-41.992,-54.199,0.000
1709720491.530,-75.684,-59.082,-44.922,-81.055,0.000
1709720491.534,-90.820,-61.035,-35.156,-94.238,0.000
1709720491.538,-73.242,-61.523,-28.809,-71.777,0.000
1709720491.542,-54.688,-59.570,-26.367,-56.641,0.000
1709720491.546,-34.180,-50.781,-16.113,-41.016,0.000
1709720491.549,-77.637,-58.105,-36.133,-96.191,0.000
1709720491.553,-102.539,-71.289,-45.410,-122.559,0.000
1709720491.557,-64.453,-64.453,-34.668,-83.496,0.000
1709720491.561,-56.152,-56.152,-39.551,-74.219,0.000
1709720491.565,-66.895,-54.688,-32.227,-75.195,0.000
1709720491.569,-73.242,-55.664,-27.832,-91.797,0.000
1709720491.573,-81.055,-58.105,-40.039,-104.004,0.000
1709720491.577,-78.613,-59.082,-40.527,-92.773,0.000
1709720491.581,-56.641,-55.664,-33.691,-65.918,0.000
1709720491.585,-41.016,-44.922,-35.645,-44.922,0.000
1709720491.588,-40.039,-38.574,-29.297,-52.734,0.000
1709720491.592,-75.684,-51.758,-35.645,-91.797,0.000
1709720491.596,-88.867,-59.082,-45.898,-101.562,0.000
1709720491.600,-46.387,-51.758,-32.227,-59.082,0.000
1709720491.604,-50.781,-53.223,-39.062,-62.500,0.000
1709720491.608,-78.613,-55.176,-52.734,-91.797,0.000
1709720491.612,-92.773,-61.523,-48.828,-102.539,0.000
1709720491.616,-76.660,-68.848,-38.086,-77.148,0.000
1709720491.620,-58.594,-63.965,-36.133,-52.734,0.000
1709720491.624,-62.988,-53.711,-38.086,-59.082,0.000
1709720491.628,-67.383,-43.945,-35.645,-79.102,0.000
1709720491.631,-56.152,-37.598,-24.414,-80.566,0.000
1709720491.635,-49.805,-33.203,-20.508,-65.918,0.000
1709720491.639,-60.547,-43.457,-30.273,-70.801,0.000
1709720491.643,-62.988,-57.617,-40.039,-75.684,0.000
1709720491.647,-43.945,-45.410,-37.598,-51.758,0.000
1709720491.651,-47.363,-40.039,-34.668,-56.152,0.000
1709720491.655,-78.613,-57.129,-51.758,-99.121,0.000
1709720491.659,-62.012,-52.734,-49.805,-70.801,0.000
1709720491.663,-48.340,-48.340,-37.598,-49.316,0.000
1709720491.667,-62.988,-48.828,-36.621,-69.824,0.000
1709720491.671,-77.637,-58.105,-41.504,-90.332,0.000
1709720491.674,-64.941,-56.641,-42.480,-91.797,0.000
1709720491.678,-39.551,-43.457,-42.969,-67.383,0.000
1709720491.682,-41.016,-48.340,-36.621,-49.316,0.000
1709720491.686,-64.941,-54.199,-36.133,-64.453,0.000
1709720491.690,-76.660,-47.363,-33.691,-83.008,0.000
1709720491.694,-62.988,-41.504,-26.855,-68.848,0.000
1709720491.698,-62.988,-48.828,-36.133,-70.312,0.000
1709720491.702,-56.152,-43.457,-38.086,-60.547,0.000
1709720491.706,-39.062,-40.527,-34.668,-54.199,0.000
1709720491.710,-52.734,-57.617,-36.133,-79.590,0.000
1709720491.714,-71.777,-55.664,-38.086,-90.820,0.000
1709720491.717,-62.500,-56.641,-39.551,-75.684,0.000
1709720491.721,-39.062,-64.453,-37.598,-46.387,0.000
1709720491.725,-29.297,-62.012,-36.621,-38.086,0.000
1709720491.729,-58.594,-64.453,-43.457,-77.148,0.000
1709720491.733,-75.195,-62.012,-43.945,-99.609,0.000
1709720491.737,-50.293,-55.664,-30.273,-65.918,0.000
1709720491.741,-16.113,-44.922,-18.555,-17.090,0.000
1709720491.745,-58.105,-58.105,-43.945,-64.453,0.000
1709720491.749,-88.379,-65.918,-51.270,-112.305,0.000
1709720491.753,-78.613,-65.918,-43.457,-103.516,0.000
1709720491.757,-75.684,-68.848,-50.781,-92.285,0.000
1709720491.760,-53.223,-64.453,-43.945,-67.871,0.000
1709720491.764,-44.434,-60.059,-31.738,-59.082,0.000
1709720491.768,-59.082,-56.152,-32.227,-73.242,0.000
1709720491.772,-67.383,-55.176,-29.785,-84.473,0.000
1709720491.776,-53.223,-45.410,-27.832,-83.984,0.000
1709720491.780,-43.945,-40.527,-33.203,-68.359,0.000
1709720491.784,-35.156,-40.039,-23.926,-39.062,0.000
1709720491.788,-59.082,-50.293,-27.344,-68.848,0.000
1709720491.792,-84.961,-54.199,-37.598,-106.934,0.000
1709720491.795,-66.895,-50.293,-34.668,-77.637,0.000
1709720491.799,-52.246,-51.758,-34.668,-59.570,0.000
1709720491.803,-49.805,-47.852,-35.645,-65.918,0.000
1709720491.807,-55.176,-46.387,-36.133,-80.566,0.000
1709720491.811,-65.918,-51.270,-28.809,-90.332,0.000
1709720491.815,-68.359,-47.363,-31.250,-82.520,0.000
1709720491.819,-54.688,-48.340,-39.551,-71.777,0.000
1709720491.823,-46.875,-54.199,-40.527,-60.059,0.000
1709720491.827,-57.617,-48.828,-36.133,-59.082,0.000
1709720491.831,-56.152,-38.086,-19.531,-58.594,0.000
1709720491.835,-90.332,-49.316,-29.785,-96.680,0.000
1709720491.838,-88.867,-59.082,-36.621,-93.750,0.000
1709720491.842,-50.293,-48.828,-29.297,-58.105,0.000
1709720491.846,-64.453,-55.176,-40.039,-76.660,0.000
1709720491.850,-76.172,-63.477,-37.598,-86.426,0.000
1709720491.854,-65.430,-60.059,-28.809,-75.684,0.000
1709720491.858,-57.129,-62.988,-32.715,-68.848,0.000
1709720491.862,-54.199,-68.848,-37.598,-54.688,0.000
1709720491.866,-53.711,-65.918,-35.645,-50.293,0.000
1709720491.870,-71.289,-57.617,-41.504,-82.031,0.000
1709720491.874,-57.617,-40.527,-26.855,-74.707,0.000
1709720491.878,-51.270,-42.969,-27.344,-54.688,0.000
1709720491.881,-68.848,-54.199,-41.504,-68.359,0.000
1709720491.885,-53.223,-43.457,-29.297,-61.523,0.000
1709720491.889,-51.758,-38.086,-29.297,-68.359,0.000
1709720491.893,-77.637,-53.711,-40.527,-93.750,0.000
1709720491.897,-72.266,-63.477,-38.574,-84.473,0.000
1709720491.901,-44.434,-56.152,-38.086,-48.828,0.000
1709720491.905,-51.758,-52.734,-37.598,-33.691,0.000
1709720491.909,-74.219,-58.594,-28.809,-61.035,0.000
1709720491.913,-76.660,-56.641,-23.926,-80.566,0.000
1709720491.917,-61.035,-41.992,-18.066,-58.594,0.000
1709720491.920,-22.461,-27.832,-13.672,-16.113,0.000
1709720491.924,-50.293,-46.387,-39.551,-53.223,0.000
1709720491.928,-92.773,-64.941,-55.664,-106.445,0.000
1709720491.932,-89.355,-59.082,-39.062,-99.121,0.000
1709720491.936,-81.543,-53.711,-31.250,-89.355,0.000
1709720491.940,-61.035,-53.711,-37.598,-76.172,0.000
1709720491.944,-48.340,-50.293,-37.598,-57.129,0.000
1709720491.948,-69.336,-47.852,-30.762,-62.012,0.000
1709720491.952,-93.750,-56.641,-35.156,-80.078,0.000
1709720491.956,-78.125,-61.523,-50.781,-74.219,0.000
1709720491.960,-43.457,-56.641,-43.457,-51.758,0.000
1709720491.963,-28.320,-44.434,-27.344,-29.785,0.000
1709720491.967,-61.035,-50.293,-41.992,-61.035,0.000
1709720491.971,-95.703,-62.012,-56.152,-106.445,0.000
1709720491.975,-75.195,-58.105,-48.340,-86.426,0.000
1709720491.979,-42.480,-56.641,-37.598,-52.246,0.000
1709720491.983,-53.711,-61.523,-40.039,-62.988,0.000
1709720491.987,-77.637,-65.430,-40.527,-92.285,0.000
1709720491.991,-73.242,-56.641,-36.133,-86.426,0.000
1709720491.995,-62.988,-49.805,-34.180,-71.777,0.000
1709720491.999,-72.754,-62.012,-43.945,-77.637,0.000
1709720492.003,-59.082,-57.129,-43.457,-64.453,0.000
1709720492.006,-34.668,-45.898,-29.785,-42.480,0.000
1709720492.010,-51.758,-54.688,-24.414,-47.852,0.000
1709720492.014,-88.867,-65.430,-42.480,-83.984,0.000
1709720492.018,-85.938,-61.523,-55.176,-85.938,0.000
1709720492.022,-41.504,-45.410,-30.762,-40.039,0.000
1709720492.026,-40.039,-49.805,-19.531,-35.156,0.000
1709720492.030,-96.680,-67.871,-45.898,-102.539,0.000
1709720492.034,-90.820,-61.523,-41.992,-112.793,0.000
1709720492.038,-61.035,-55.664,-29.297,-74.219,0.000
1709720492.042,-57.617,-57.129,-35.156,-63.477,0.000
1709720492.046,-62.012,-57.129,-35.645,-73.242,0.000
1709720492.049,-72.266,-54.688,-33.203,-87.402,0.000
1709720492.053,-61.035,-52.246,-26.855,-79.102,0.000
1709720492.057,-49.316,-62.012,-24.902,-71.289,0.000
1709720492.061,-58.594,-65.430,-29.785,-70.801,0.000
1709720492.065,-45.410,-45.410,-26.367,-61.523,0.000
1709720492.069,-41.016,-41.504,-22.949,-57.617,0.000
1709720492.073,-77.148,-66.406,-35.156,-88.379,0.000
1709720492.077,-73.730,-75.195,-44.922,-102.051,0.000
1709720492.081,-36.621,-53.223,-36.621,-58.594,0.000
1709720492.085,-45.898,-48.828,-33.691,-52.734,0.000
1709720492.089,-79.590,-66.406,-42.480,-89.355,0.000
1709720492.092,-83.496,-61.035,-43.457,-101.562,0.000
1709720492.096,-52.734,-41.016,-34.180,-71.777,0.000
1709720492.100,-25.879,-36.621,-26.367,-21.973,0.000
1709720492.104,-43.945,-42.969,-31.738,-27.344,0.000
1709720492.108,-77.148,-55.664,-41.016,-83.008,0.000
1709720492.112,-73.730,-49.805,-29.297,-95.215,0.000
1709720492.116,-42.480,-34.180,-12.695,-53.223,0.000
1709720492.120,-64.941,-52.246,-37.109,-68.359,0.000
1709720492.124,-79.590,-56.152,-53.223,-90.332,0.000
1709720492.128,-67.871,-42.969,-45.898,-83.984,0.000
1709720492.131,-74.219,-46.875,-51.758,-106.445,0.000
1709720492.135,-67.383,-51.758,-46.387,-106.934,0.000
1709720492.139,-45.410,-48.828,-34.668,-68.359,0.000
1709720492.143,-45.898,-48.828,-34.668,-59.082,0.000
1709720492.147,-60.059,-55.176,-31.250,-75.195,0.000
1709720492.151,-76.660,-58.105,-41.016,-85.938,0.000
1709720492.155,-95.215,-62.012,-49.805,-91.309,0.000
1709720492.159,-52.734,-48.828,-29.785,-43.457,0.000
1709720492.163,-40.527,-51.270,-28.320,-35.645,0.000
1709720492.167,-80.566,-67.383,-39.062,-78.125,0.000
1709720492.170,-78.125,-63.965,-38.086,-77.148,0.000
1709720492.174,-69.824,-57.617,-36.133,-73.730,0.000
1709720492.178,-63.965,-56.641,-32.227,-76.172,0.000
1709720492.182,-55.664,-64.453,-30.273,-68.848,0.000
1709720492.186,-51.758,-60.547,-31.738,-59.082,0.000
1709720492.190,-67.871,-60.547,-34.668,-69.336,0.000
1709720492.194,-73.730,-54.199,-36.621,-84.961,0.000
1709720492.198,-60.547,-48.340,-36.621,-79.102,0.000
1709720492.202,-39.551,-42.969,-24.414,-47.363,0.000
1709720492.206,-44.922,-39.062,-23.438,-47.852,0.000
1709720492.210,-79.590,-53.223,-38.574,-94.238,0.000
1709720492.213,-91.797,-57.617,-43.945,-111.328,0.000
1709720492.217,-55.176,-46.387,-35.645,-71.289,0.000
1709720492.221,-22.949,-40.527,-24.902,-28.809,0.000
1709720492.225,-73.242,-52.734,-39.062,-83.984,0.000
1709720492.229,-96.191,-50.293,-40.527,-124.023,0.000
1709720492.233,-96.191,-46.875,-32.227,-122.070,0.000
1709720492.237,-83.008,-44.922,-38.086,-98.633,0.000
1709720492.241,-78.125,-34.180,-26.367,-80.566,0.000
1709720492.245,-110.352,-35.645,-9.277,-112.305,0.000
1709720492.249,-117.188,-34.180,-10.742,-128.418,0.000
1709720492.253,-137.695,-29.297,-19.531,-156.738,0.000
1709720492.256,-171.875,-29.297,-34.668,-189.941,0.000
1709720492.260,-162.109,-26.367,-23.438,-172.363,0.000
1709720492.264,-165.039,-19.531,-16.113,-172.363,0.000
1709720492.268,-193.359,-18.066,-18.066,-201.660,0.000
1709720492.272,-222.168,-21.484,-17.578,-229.492,0.000
1709720492.276,-211.426,-4.395,-11.719,-220.215,0.000
1709720492.280,-184.570,3.418,-12.207,-200.195,0.000
1709720492.284,-194.336,-3.418,-15.625,-212.402,0.000
1709720492.288,-222.168,-1.465,-7.812,-226.562,0.000
1709720492.292,-237.305,-4.395,-0.977,-220.703,0.000
1709720492.295,-218.750,-2.930,10.254,-208.008,0.000
1709720492.299,-225.586,-7.812,-4.395,-226.074,0.000
1709720492.303,-227.051,-4.395,-12.695,-224.121,0.000
1709720492.307,-220.703,8.301,7.324,-211.426,0.000
1709720492.311,-250.977,1.465,0.488,-244.629,0.000
1709720492.315,-278.809,-20.996,-12.695,-283.203,0.000
1709720492.319,-254.395,-22.461,2.930,-251.465,0.000
1709720492.323,-229.492,-5.371,7.324,-211.914,0.000
1709720492.327,-247.070,2.441,-2.930,-245.605,0.000
1709720492.331,-277.344,-0.977,1.465,-293.457,0.000
1709720492.335,-281.250,1.465,11.719,-282.715,0.000
1709720492.338,-241.699,15.137,14.648,-237.305,0.000
1709720492.342,-244.141,11.719,11.230,-247.070,0.000
1709720492.346,-294.434,-4.395,9.277,-289.551,0.000
1709720492.350,-293.457,-7.324,13.184,-290.527,0.000
1709720492.354,-274.902,-2.441,7.324,-280.273,0.000
1709720492.358,-276.855,6.348,1.953,-277.832,0.000
1709720492.362,-270.020,12.207,6.348,-267.090,0.000
1709720492.366,-248.047,17.578,10.254,-247.070,0.000
1709720492.370,-270.996,8.301,12.695,-268.066,0.000
1709720492.374,-304.199,-0.488,10.742,-303.711,0.000
1709720492.378,-285.156,2.441,6.836,-281.738,0.000
1709720492.381,-241.699,10.742,12.695,-238.770,0.000
1709720492.385,-238.281,17.578,14.160,-238.281,0.000
1709720492.389,-285.645,5.859,5.859,-280.273,0.000
1709720492.393,-309.082,-2.930,5.371,-305.176,0.000
1709720492.397,-262.695,14.648,12.207,-257.812,0.000
1709720492.401,-227.539,19.531,7.324,-217.285,0.000
1709720492.405,-264.160,2.441,-8.301,-251.465,0.000
1709720492.409,-273.926,5.859,-0.977,-270.020,0.000
1709720492.413,-272.461,7.324,15.625,-280.762,0.000
1709720492.417,-273.926,-3.906,20.996,-270.996,0.000
1709720492.421,-245.117,-1.953,17.090,-235.840,0.000
1709720492.424,-220.215,5.859,18.555,-222.168,0.000
1709720492.428,-223.145,5.371,25.879,-226.074,0.000
1709720492.432,-254.883,-2.441,17.090,-254.395,0.000
1709720492.436,-271.973,-8.301,2.441,-269.043,0.000
1709720492.440,-232.910,5.371,5.371,-225.098,0.000
1709720492.444,-209.473,13.184,15.137,-195.801,0.000
1709720492.448,-230.469,-0.488,10.254,-218.262,0.000
1709720492.452,-242.676,-5.859,4.395,-241.211,0.000
1709720492.456,-225.098,5.371,7.812,-222.168,0.000
1709720492.460,-200.684,4.395,7.812,-195.801,0.000
1709720492.463,-195.312,-3.906,-1.465,-188.477,0.000
1709720492.467,-200.195,-6.836,-9.277,-204.102,0.000
1709720492.471,-202.637,-8.301,-1.465,-206.543,0.000
1709720492.475,-196.777,-9.766,9.277,-188.477,0.000
1709720492.479,-175.293,-9.766,9.766,-172.363,0.000
1709720492.483,-163.574,-3.906,4.395,-169.434,0.000
1709720492.487,-162.598,0.488,1.953,-167.480,0.000
1709720492.491,-159.668,-5.371,15.625,-160.645,0.000
1709720492.495,-190.430,-29.297,4.883,-207.031,0.000
1709720492.499,-184.570,-23.926,-1.465,-200.195,0.000
1709720492.503,-163.086,-1.953,5.859,-165.527,0.000
1709720492.506,-176.758,-10.254,-1.953,-176.758,0.000
1709720492.510,-187.988,-20.996,-12.695,-204.102,0.000
1709720492.514,-188.965,-26.367,-10.254,-212.402,0.000
1709720492.518,-166.016,-19.043,11.719,-169.922,0.000
1709720492.522,-147.461,-12.207,13.672,-135.742,0.000
1709720492.526,-166.504,-28.320,-3.418,-166.016,0.000
1709720492.530,-179.199,-36.621,0.488,-198.730,0.000
1709720492.534,-145.020,-14.648,17.090,-161.621,0.000
1709720492.538,-138.672,-19.043,3.418,-152.832,0.000
1709720492.542,-138.672,-35.645,-15.625,-168.945,0.000
1709720492.545,-121.094,-23.438,-7.324,-150.391,0.000
1709720492.549,-144.531,-20.996,0.000,-159.180,0.000
1709720492.553,-171.875,-29.297,-4.883,-179.688,0.000
1709720492.557,-156.738,-26.855,-2.441,-158.203,0.000
1709720492.561,-108.887,-9.766,0.488,-121.582,0.000
1709720492.565,-100.586,-8.301,-5.371,-115.234,0.000
1709720492.569,-119.141,-17.090,1.465,-132.324,0.000
1709720492.573,-133.789,-16.602,3.418,-165.039,0.000
1709720492.577,-119.141,-19.531,-0.488,-143.066,0.000
1709720492.581,-91.309,-25.391,5.859,-104.980,0.000
1709720492.585,-118.652,-33.691,-8.789,-133.789,0.000
1709720492.588,-140.137,-29.785,-19.531,-159.668,0.000
1709720492.592,-120.117,-16.113,-2.930,-133.789,0.000
1709720492.596,-106.445,-23.926,0.000,-115.723,0.000
1709720492.600,-125.000,-47.363,-9.766,-133.301,0.000
1709720492.604,-111.328,-35.645,1.465,-118.652,0.000
1709720492.608,-110.352,-24.414,-3.418,-128.418,0.000
1709720492.612,-125.977,-29.297,-3.418,-139.648,0.000
1709720492.616,-118.164,-27.832,8.789,-126.953,0.000
1709720492.620,-102.051,-30.762,8.789,-110.352,0.000
1709720492.624,-75.195,-22.461,12.207,-77.148,0.000
1709720492.628,-97.168,-21.973,-0.488,-100.098,0.000
1709720492.631,-139.160,-41.016,-22.461,-150.391,0.000
1709720492.635,-127.441,-52.734,-8.301,-138.184,0.000
1709720492.639,-106.445,-50.293,1.465,-108.887,0.000
1709720492.643,-98.633,-44.922,-7.324,-98.633,0.000
1709720492.647,-93.750,-38.574,-8.301,-105.957,0.000
1709720492.651,-93.262,-39.062,-7.324,-118.652,0.000
1709720492.655,-103.516,-46.875,-9.277,-123.047,0.000
1709720492.659,-94.238,-43.945,-7.812,-105.957,0.000
1709720492.663,-71.777,-31.738,-3.906,-84.961,0.000
1709720492.667,-68.848,-21.484,-1.953,-84.473,0.000
1709720492.670,-66.895,-15.137,4.395,-69.336,0.000
1709720492.674,-95.215,-35.645,-11.719,-101.074,0.000
1709720492.678,-103.516,-47.363,-17.578,-120.605,0.000
1709720492.682,-73.730,-39.062,-11.719,-84.473,0.000
1709720492.686,-82.031,-44.434,-19.043,-91.309,0.000
1709720492.690,-110.840,-47.852,-17.090,-124.023,0.000
1709720492.694,-116.211,-47.363,-13.672,-132.324,0.000
1709720492.698,-88.379,-42.969,-11.719,-109.863,0.000
1709720492.702,-68.848,-42.480,-18.066,-90.332,0.000
1709720492.706,-74.219,-44.434,-19.043,-84.961,0.000
1709720492.710,-94.238,-46.875,-15.137,-92.773,0.000
1709720492.713,-88.867,-45.898,-4.883,-77.148,0.000
1709720492.717,-83.496,-50.781,-8.301,-71.777,0.000
1709720492.721,-85.938,-51.270,-20.996,-92.285,0.000
1709720492.725,-64.941,-41.992,-14.648,-84.473,0.000
1709720492.729,-74.219,-41.992,-6.836,-82.031,0.000
1709720492.733,-112.305,-54.199,-7.324,-112.305,0.000
1709720492.737,-90.820,-56.152,-7.324,-116.699,0.000
1709720492.741,-42.969,-44.434,-1.465,-72.754,0.000
1709720492.745,-48.828,-43.457,-1.953,-61.035,0.000
1709720492.749,-92.773,-59.082,-7.812,-94.238,0.000
1709720492.752,-104.004,-58.594,-1.465,-104.492,0.000
1709720492.756,-67.871,-38.574,3.418,-66.895,0.000
1709720492.760,-50.781,-34.180,0.977,-47.852,0.000
1709720492.764,-57.617,-40.527,2.441,-73.730,0.000
1709720492.768,-71.289,-41.992,-1.465,-100.586,0.000
1709720492.772,-73.730,-42.969,-0.488,-95.703,0.000
1709720492.776,-53.711,-43.457,8.789,-77.148,0.000
1709720492.780,-68.359,-52.246,-3.418,-87.891,0.000
1709720492.784,-70.801,-57.129,0.977,-66.406,0.000
1709720492.788,-65.430,-55.176,13.672,-62.012,0.000
1709720492.792,-76.172,-57.129,9.277,-90.332,0.000
1709720492.795,-80.078,-51.270,2.930,-97.656,0.000
1709720492.799,-60.059,-36.621,2.930,-69.824,0.000
1709720492.803,-46.387,-39.062,2.930,-46.387,0.000
1709720492.807,-62.988,-58.105,1.465,-73.730,0.000
1709720492.811,-76.660,-60.547,-0.977,-94.727,0.000
1709720492.815,-62.988,-49.805,0.977,-74.707,0.000
1709720492.819,-29.297,-39.551,11.230,-35.156,0.000
1709720492.823,-39.062,-47.363,0.488,-40.527,0.000
1709720492.827,-66.406,-58.105,-11.719,-67.383,0.000
1709720492.831,-64.941,-51.270,-6.836,-71.777,0.000
1709720492.835,-63.477,-50.781,0.000,-80.566,0.000
1709720492.838,-53.223,-54.688,-3.906,-78.613,0.000
1709720492.842,-29.785,-54.688,-4.395,-51.758,0.000
1709720492.846,-21.973,-53.223,6.348,-41.016,0.000
1709720492.850,-23.926,-46.387,5.371,-53.223,0.000
1709720492.854,-32.715,-50.293,4.395,-62.500,0.000
1709720492.858,-35.156,-62.500,10.742,-51.758,0.000
1709720492.862,-8.789,-58.594,18.066,-20.996,0.000
1709720492.866,17.090,-48.340,30.762,21.973,0.000
